,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,is_train,saleprice
1490,2674,903225090,50,RM,50.0,5000,Pave,None,16,Lvl,16,Corner,9,BrkSide,Feedr,Norm,1Fam,1.5Fin,36,49,1947,1950,Gable,CompShg,CemntBd,CmentBd,0,0.0,9,16,CBlock,9.0,9.0,1.0,25.0,399.0,1.0,0.0,605.0,1004.0,GasA,25,1,25.0,1004,660,0,1664,0.0,0.0,2,0,3,1,9,7,49,2,16.0,Detchd,1.0,2.0,420.0,9.0,9.0,1,0,24,36,0,0,0,0.0,0.0,None,0,10,2006,WD ,1,159000
1491,1218,534428020,20,RL,68.0,12493,Pave,None,9,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,1Story,16,25,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,9,9,PConc,9.0,9.0,1.0,25.0,419.0,9.0,306.0,375.0,1100.0,GasA,9,1,25.0,1100,0,0,1100,1.0,0.0,1,0,3,1,9,6,49,1,1.0,Attchd,4.0,1.0,312.0,9.0,9.0,1,355,0,0,0,0,0,0.0,4.0,None,0,4,2008,WD ,1,141000
1492,2547,534403400,20,RL,68.0,10368,Pave,None,9,Lvl,16,CulDSac,9,NAmes,Norm,Norm,1Fam,1Story,36,36,1964,1964,Hip,CompShg,HdBoard,HdBoard,1,112.0,9,9,CBlock,9.0,9.0,1.0,25.0,260.0,4.0,748.0,0.0,1008.0,GasA,25,1,25.0,1488,0,0,1488,1.0,0.0,1,1,3,1,9,7,49,1,16.0,Attchd,9.0,2.0,430.0,9.0,9.0,1,154,60,0,0,0,0,0.0,0.0,None,0,4,2006,WD ,1,167000
1493,197,903227150,50,RM,53.0,6360,Pave,None,16,Lvl,16,Corner,9,BrkSide,Feedr,Norm,1Fam,1.5Fin,25,36,1942,1950,Gable,CompShg,MetalSd,MetalSd,1,300.0,9,9,CBlock,9.0,9.0,1.0,9.0,360.0,4.0,159.0,316.0,835.0,GasA,9,1,16.0,955,498,0,1453,0.0,0.0,1,1,3,1,16,7,25,2,4.0,Detchd,1.0,1.0,240.0,9.0,9.0,1,0,0,35,0,148,0,0.0,0.0,None,0,3,2010,WD ,1,132000
1494,2091,906201022,20,RL,114.0,10357,Pave,None,9,Lvl,16,Corner,9,SawyerW,Feedr,Norm,1Fam,1Story,49,25,1990,1991,Hip,CompShg,HdBoard,HdBoard,0,0.0,16,9,PConc,16.0,9.0,4.0,36.0,738.0,1.0,0.0,172.0,910.0,GasA,16,1,25.0,1442,0,0,1442,1.0,0.0,2,0,3,1,16,6,49,1,9.0,Attchd,9.0,2.0,719.0,9.0,9.0,1,0,244,0,0,0,0,0.0,0.0,None,0,5,2007,WD ,1,179900
1495,87,532377060,20,RL,68.0,9819,Pave,None,9,Lvl,16,Inside,9,Sawyer,Norm,Norm,1Fam,1Story,25,25,1967,1967,Gable,CompShg,MetalSd,MetalSd,1,31.0,9,16,CBlock,9.0,9.0,1.0,16.0,450.0,1.0,0.0,432.0,882.0,GasA,9,1,25.0,900,0,0,900,0.0,0.0,1,0,3,1,9,5,49,0,0.0,Detchd,1.0,1.0,280.0,9.0,9.0,1,0,0,0,0,0,0,0.0,9.0,None,0,2,2010,WD ,1,122000
1496,690,535476240,20,RL,80.0,7936,Pave,None,16,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,1Story,36,36,1963,1963,Hip,CompShg,HdBoard,HdBoard,0,0.0,9,9,CBlock,9.0,9.0,1.0,16.0,826.0,1.0,0.0,219.0,1045.0,GasA,9,1,25.0,1045,0,0,1045,1.0,0.0,1,0,3,1,9,6,49,1,4.0,Attchd,4.0,1.0,264.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,4,2009,WD ,1,127000
1497,2364,527427210,120,RH,26.0,8773,Pave,None,4,Lvl,16,FR2,9,NAmes,Norm,Norm,TwnhsE,1Story,36,25,2002,2002,Gable,CompShg,MetalSd,MetalSd,0,0.0,16,9,PConc,16.0,9.0,1.0,36.0,951.0,1.0,0.0,536.0,1487.0,GasA,25,1,25.0,1419,0,0,1419,1.0,0.0,2,0,2,1,16,4,49,0,0.0,Attchd,9.0,2.0,543.0,9.0,9.0,1,196,68,0,0,0,0,0.0,0.0,None,0,9,2006,WD ,1,190000
1498,2050,905100080,85,RL,75.0,11235,Pave,None,16,Lvl,16,Inside,9,Sawyer,Norm,Norm,1Fam,SFoyer,25,25,1964,1980,Gable,CompShg,HdBoard,HdBoard,1,30.0,9,9,CBlock,16.0,9.0,9.0,16.0,785.0,1.0,0.0,635.0,1420.0,GasA,16,1,25.0,1452,0,0,1452,1.0,0.0,1,0,2,1,9,6,25,1,9.0,Detchd,1.0,2.0,572.0,9.0,9.0,1,92,0,88,0,0,0,0.0,0.0,None,0,11,2007,WD ,1,158450
1499,769,905101260,80,RL,70.0,12886,Pave,None,9,Lvl,16,Inside,9,Sawyer,Norm,Norm,1Fam,SLvl,25,36,1963,1999,Gable,CompShg,HdBoard,HdBoard,0,0.0,9,9,CBlock,16.0,9.0,9.0,25.0,444.0,1.0,0.0,76.0,520.0,GasA,25,1,25.0,1464,0,0,1464,0.0,1.0,2,0,3,1,9,6,25,1,9.0,Attchd,4.0,2.0,480.0,9.0,9.0,1,302,0,0,0,100,0,0.0,0.0,None,0,10,2009,WD ,1,175000
1500,348,527108070,20,RL,42.0,14892,Pave,None,9,HLS,16,CulDSac,9,Gilbert,Norm,Norm,1Fam,1Story,81,25,2006,2007,Gable,CompShg,VinylSd,VinylSd,1,160.0,25,9,PConc,25.0,9.0,16.0,36.0,1320.0,1.0,0.0,426.0,1746.0,GasA,25,1,25.0,1746,0,0,1746,1.0,0.0,2,0,3,1,25,7,49,2,16.0,Attchd,9.0,3.0,758.0,9.0,9.0,1,201,39,0,0,0,0,0.0,0.0,None,0,10,2009,WD ,1,377500
1501,200,903233120,50,RM,52.0,6240,Pave,None,16,Lvl,16,Inside,9,BrkSide,Norm,Norm,1Fam,1.5Fin,25,25,1930,1950,Gable,CompShg,MetalSd,MetalSd,0,0.0,9,9,BrkTil,9.0,9.0,1.0,4.0,448.0,1.0,0.0,480.0,928.0,GasA,9,1,9.0,928,608,0,1536,0.0,0.0,2,0,4,1,9,7,49,1,16.0,Detchd,1.0,2.0,480.0,9.0,9.0,1,0,10,0,0,0,0,0.0,9.0,None,0,3,2010,WD ,1,138400
1502,2759,906392100,20,RL,78.0,11645,Pave,None,16,Lvl,16,Inside,9,CollgCr,Norm,Norm,1Fam,1Story,49,25,2005,2005,Gable,CompShg,VinylSd,VinylSd,0,0.0,16,9,PConc,16.0,9.0,9.0,36.0,1300.0,1.0,0.0,434.0,1734.0,GasA,25,1,25.0,1734,0,0,1734,1.0,0.0,2,0,3,1,16,7,49,0,0.0,Attchd,9.0,2.0,660.0,9.0,9.0,1,160,24,0,0,0,0,0.0,0.0,None,0,1,2006,WD ,1,260000
1503,1700,528114050,20,RL,110.0,14977,Pave,None,9,Lvl,16,Inside,9,NridgHt,Norm,Norm,1Fam,1Story,64,25,2006,2007,Gable,CompShg,VinylSd,VinylSd,1,304.0,16,9,PConc,25.0,9.0,16.0,36.0,1350.0,1.0,0.0,626.0,1976.0,GasA,25,1,25.0,1976,0,0,1976,1.0,0.0,2,0,2,1,16,7,49,1,25.0,Attchd,4.0,3.0,908.0,9.0,9.0,1,250,63,0,0,0,0,0.0,0.0,None,0,7,2007,New,1,440000
1504,876,907290070,20,RL,70.0,9100,Pave,None,16,Lvl,16,Inside,9,CollgCr,Norm,Norm,1Fam,1Story,49,25,2001,2001,Gable,CompShg,VinylSd,VinylSd,0,0.0,16,9,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,1212.0,1212.0,GasA,25,1,25.0,1212,0,0,1212,0.0,0.0,2,0,3,1,16,6,49,0,0.0,Attchd,4.0,2.0,573.0,9.0,9.0,1,356,0,0,0,0,0,0.0,0.0,None,0,6,2009,WD ,1,178000
1505,2536,534201280,20,RL,70.0,8400,Pave,None,16,Lvl,16,Inside,9,NAmes,Feedr,Norm,1Fam,1Story,25,25,1968,1968,Hip,CompShg,HdBoard,HdBoard,1,168.0,9,9,CBlock,9.0,9.0,9.0,16.0,1016.0,1.0,0.0,36.0,1052.0,GasA,16,1,25.0,1052,0,0,1052,1.0,0.0,1,1,3,1,9,5,49,0,0.0,Attchd,4.0,1.0,288.0,9.0,9.0,1,356,0,0,0,0,0,0.0,4.0,None,0,11,2006,WD ,1,138500
1506,1821,532354060,20,RL,70.0,7420,Pave,None,16,Lvl,16,Inside,9,Sawyer,Norm,Norm,1Fam,1Story,25,25,1962,1962,Hip,CompShg,MetalSd,MetalSd,0,0.0,9,9,CBlock,9.0,9.0,1.0,9.0,417.0,1.0,0.0,640.0,1057.0,GasA,9,1,25.0,1057,0,0,1057,0.0,0.0,1,0,3,1,9,6,49,0,0.0,Detchd,9.0,2.0,576.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,4,2007,WD ,1,132000
1507,2743,905452150,50,RL,75.0,9525,Pave,None,16,Lvl,16,Inside,9,Edwards,Norm,Norm,1Fam,1.5Fin,36,25,1953,1953,Gable,CompShg,MetalSd,MetalSd,0,0.0,9,9,CBlock,9.0,9.0,1.0,4.0,468.0,1.0,0.0,532.0,1000.0,GasA,9,1,25.0,1068,541,0,1609,0.0,0.0,1,1,5,1,9,7,49,0,0.0,Attchd,1.0,1.0,305.0,4.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,7,2006,WD ,1,149900
1508,1329,903204010,50,RM,68.0,7425,Pave,None,9,Bnk,16,Corner,9,BrkSide,RRAn,Artery,1Fam,1.5Fin,49,49,1945,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,9,9,CBlock,9.0,4.0,1.0,1.0,0.0,1.0,0.0,672.0,672.0,GasA,16,1,25.0,1195,473,0,1668,0.0,0.0,1,1,3,1,16,8,49,0,0.0,Attchd,1.0,1.0,252.0,9.0,9.0,1,210,0,0,0,0,0,0.0,0.0,None,0,8,2008,WD ,1,108000
1509,1451,907203090,20,RL,88.0,7990,Pave,None,9,Lvl,16,Inside,9,CollgCr,Norm,Norm,1Fam,1Story,25,36,1975,1975,Hip,CompShg,HdBoard,HdBoard,0,0.0,9,9,CBlock,16.0,9.0,1.0,1.0,0.0,1.0,0.0,924.0,924.0,GasA,9,1,25.0,924,0,0,924,0.0,0.0,1,0,3,1,9,5,49,0,0.0,Detchd,1.0,1.0,280.0,9.0,9.0,1,0,0,0,0,0,0,0.0,9.0,None,0,4,2008,WD ,1,110000
1510,936,909451180,160,RM,24.0,1300,Pave,None,16,Lvl,16,Inside,9,Blueste,Norm,Norm,TwnhsE,2Story,36,36,1980,1980,Gable,CompShg,MetalSd,MetalSd,0,0.0,9,9,CBlock,16.0,9.0,1.0,25.0,285.0,1.0,0.0,276.0,561.0,GasA,9,1,25.0,561,668,0,1229,0.0,0.0,1,1,2,1,9,5,49,1,9.0,Attchd,9.0,2.0,462.0,9.0,9.0,1,150,0,0,0,0,0,0.0,16.0,None,0,5,2009,WD ,1,124000
1511,1948,535376010,45,RL,55.0,5500,Pave,None,16,Lvl,16,Inside,9,OldTown,Norm,Norm,1Fam,1.5Unf,16,36,1956,1956,Gable,CompShg,MetalSd,MetalSd,0,0.0,9,9,CBlock,9.0,9.0,1.0,1.0,0.0,1.0,0.0,882.0,882.0,GasA,25,1,25.0,882,0,0,882,0.0,0.0,1,0,1,1,9,4,49,0,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,9.0,None,0,4,2007,WD ,1,103200
1512,1839,533208020,120,FV,40.0,3606,Pave,Pave,16,Lvl,16,Inside,9,Somerst,Norm,Norm,TwnhsE,1Story,49,25,2006,2007,Gable,CompShg,VinylSd,VinylSd,0,0.0,16,9,PConc,25.0,16.0,1.0,36.0,937.0,1.0,0.0,415.0,1352.0,GasA,25,1,25.0,1352,0,0,1352,1.0,0.0,2,0,2,1,16,5,49,1,16.0,Attchd,4.0,2.0,466.0,9.0,9.0,1,0,241,0,0,0,0,0.0,0.0,None,0,8,2007,New,1,194000
1513,2057,905104170,20,RL,68.0,8978,Pave,None,9,Lvl,16,Corner,9,Sawyer,Norm,Norm,1Fam,1Story,25,25,1968,1968,Gable,CompShg,Plywood,Plywood,0,0.0,9,9,PConc,9.0,9.0,1.0,1.0,0.0,1.0,0.0,948.0,948.0,GasA,9,1,25.0,948,0,0,948,0.0,0.0,1,0,3,1,9,6,49,0,0.0,Attchd,1.0,1.0,300.0,9.0,9.0,1,147,0,0,0,0,0,0.0,0.0,None,0,5,2007,WD ,1,108000
1514,558,532354230,20,RL,68.0,9079,Pave,None,9,Lvl,16,Inside,9,Sawyer,Norm,Norm,1Fam,1Story,25,25,1961,1961,Gable,CompShg,Wd Sdng,Plywood,0,0.0,9,9,CBlock,9.0,9.0,1.0,16.0,864.0,1.0,0.0,0.0,864.0,GasA,9,1,25.0,864,0,0,864,0.0,0.0,1,0,2,1,9,5,49,0,0.0,Attchd,1.0,1.0,440.0,9.0,9.0,1,158,0,0,0,0,0,0.0,0.0,None,0,7,2009,WD ,1,122000
1515,2731,905351045,150,RL,68.0,1700,Pave,None,16,HLS,16,Inside,9,ClearCr,Norm,Norm,Twnhs,1.5Fin,49,25,1980,1981,Gable,CompShg,VinylSd,VinylSd,0,0.0,16,9,PConc,16.0,9.0,4.0,36.0,397.0,1.0,0.0,33.0,430.0,GasA,9,1,25.0,880,680,140,1700,1.0,0.0,2,1,2,1,16,7,49,0,0.0,Basment,9.0,1.0,450.0,16.0,9.0,1,188,36,0,0,200,0,0.0,0.0,None,0,4,2006,WD ,1,148400
1516,791,905451340,20,RL,68.0,9571,Pave,None,16,Lvl,16,Inside,9,Edwards,Norm,Norm,1Fam,1Story,25,9,1958,1958,Gable,CompShg,BrkComm,Brk Cmn,0,0.0,9,4,CBlock,9.0,4.0,1.0,1.0,0.0,1.0,0.0,1276.0,1276.0,GasA,9,1,16.0,1276,0,0,1276,0.0,0.0,1,0,3,1,9,5,16,0,0.0,Attchd,1.0,1.0,350.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,6,2009,COD,1,60000
1517,1421,906223110,20,RL,80.0,9938,Pave,None,16,Lvl,16,Inside,9,SawyerW,Norm,Norm,1Fam,1Story,49,25,1994,1994,Gable,CompShg,HdBoard,HdBoard,1,251.0,16,9,PConc,16.0,9.0,1.0,36.0,1271.0,1.0,0.0,331.0,1602.0,GasA,25,1,25.0,1626,0,0,1626,1.0,0.0,2,1,3,1,16,7,49,1,9.0,Attchd,4.0,2.0,534.0,9.0,9.0,1,424,40,0,0,0,0,0.0,0.0,None,0,4,2008,WD ,1,226500
1518,2881,911175430,20,C (all),50.0,9000,Pave,None,16,Lvl,16,Inside,9,IDOTRR,Norm,Norm,1Fam,1Story,4,9,1949,1950,Gable,CompShg,AsbShng,AsbShng,0,0.0,9,9,CBlock,9.0,9.0,9.0,16.0,50.0,1.0,0.0,430.0,480.0,GasA,9,0,16.0,480,0,0,480,1.0,0.0,0,0,1,1,9,4,49,0,0.0,Detchd,1.0,1.0,308.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,10,2006,WD ,1,35311
1519,2820,908103310,90,RL,38.0,7840,Pave,None,9,Lvl,16,CulDSac,9,Edwards,Norm,Norm,Duplex,SFoyer,36,25,1975,1975,Flat,Tar&Grv,Plywood,Wd Shng,1,355.0,9,9,CBlock,16.0,9.0,16.0,36.0,976.0,1.0,0.0,0.0,976.0,GasA,9,1,25.0,1012,0,0,1012,0.0,2.0,2,0,4,0,9,4,49,0,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0,None,0,10,2006,WD ,1,127500
1520,1609,923426010,20,RL,74.0,12395,Pave,None,16,Lvl,16,Corner,9,Mitchel,Norm,Norm,1Fam,1Story,25,36,1984,1984,Gable,CompShg,HdBoard,Plywood,0,0.0,9,9,CBlock,9.0,9.0,1.0,25.0,647.0,1.0,0.0,217.0,864.0,GasA,9,1,25.0,889,0,0,889,0.0,0.0,1,0,3,1,9,6,49,0,0.0,Attchd,1.0,2.0,484.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,4,2008,WD ,1,137500
1521,1495,908151040,80,RL,68.0,9638,Pave,None,9,Lvl,16,CulDSac,9,Edwards,Norm,Norm,1Fam,SLvl,36,36,1977,1977,Hip,CompShg,Plywood,Plywood,0,0.0,9,9,CBlock,9.0,9.0,9.0,25.0,368.0,9.0,120.0,541.0,1029.0,GasA,9,1,25.0,1117,0,0,1117,1.0,0.0,1,0,3,1,9,6,49,1,4.0,Attchd,4.0,2.0,542.0,9.0,9.0,1,292,0,0,0,0,0,0.0,0.0,None,0,11,2008,WD ,1,147000
1522,2388,528118020,60,RL,108.0,13418,Pave,None,16,Lvl,16,Inside,9,NridgHt,Norm,Norm,1Fam,2Story,64,25,2004,2005,Gable,CompShg,VinylSd,VinylSd,1,132.0,16,9,PConc,25.0,9.0,9.0,1.0,0.0,1.0,0.0,1117.0,1117.0,GasA,25,1,25.0,1132,1320,0,2452,0.0,0.0,3,1,4,1,16,9,49,1,16.0,BuiltIn,9.0,3.0,691.0,9.0,9.0,1,113,32,0,0,0,0,0.0,0.0,None,0,9,2006,WD ,1,309000
1523,938,909475040,20,RL,68.0,17597,Pave,None,16,Bnk,16,Inside,9,Crawfor,Norm,Norm,1Fam,1Story,49,81,1971,2009,Hip,CompShg,BrkFace,BrkFace,0,0.0,16,16,CBlock,16.0,9.0,1.0,36.0,803.0,25.0,419.0,581.0,1803.0,GasA,9,1,25.0,2365,0,0,2365,1.0,0.0,2,0,3,1,25,7,36,2,16.0,Attchd,9.0,2.0,551.0,9.0,9.0,1,200,144,0,0,0,0,0.0,16.0,None,0,7,2009,WD ,1,315000
1524,1194,534202130,20,RL,72.0,8872,Pave,None,16,Lvl,16,Corner,9,NAmes,Norm,Norm,1Fam,1Story,25,64,1965,2008,Gable,CompShg,VinylSd,VinylSd,1,300.0,9,9,CBlock,9.0,9.0,1.0,25.0,595.0,1.0,0.0,317.0,912.0,GasA,25,1,25.0,912,0,0,912,1.0,0.0,1,0,2,1,16,5,49,0,0.0,Detchd,1.0,2.0,576.0,9.0,9.0,1,0,240,0,0,0,0,0.0,0.0,None,0,12,2008,WD ,1,147000
1525,2429,528228575,120,RL,53.0,3982,Pave,None,16,Lvl,16,Inside,9,Blmngtn,Norm,Norm,TwnhsE,1Story,64,25,2006,2006,Hip,CompShg,VinylSd,VinylSd,0,0.0,16,9,PConc,16.0,16.0,9.0,36.0,1154.0,1.0,0.0,366.0,1520.0,GasA,25,1,25.0,1567,0,0,1567,1.0,0.0,2,0,1,1,25,7,49,1,16.0,Attchd,9.0,3.0,648.0,9.0,9.0,1,312,0,0,0,0,0,0.0,0.0,None,0,10,2006,New,1,264561
1526,1937,535325280,80,RL,60.0,7134,Pave,None,16,Bnk,16,Inside,16,NAmes,Norm,Norm,1Fam,SLvl,25,25,1955,1955,Gable,CompShg,MetalSd,MetalSd,0,0.0,9,9,CBlock,9.0,9.0,1.0,25.0,384.0,1.0,0.0,0.0,384.0,GasA,9,1,25.0,1360,0,0,1360,0.0,0.0,1,0,3,1,9,6,36,1,9.0,Detchd,1.0,2.0,572.0,9.0,9.0,1,0,50,0,0,0,0,0.0,9.0,None,0,2,2007,WD ,1,130000
1527,1847,533221100,160,FV,68.0,2117,Pave,None,16,Lvl,16,Inside,9,Somerst,Norm,Norm,Twnhs,2Story,36,25,2000,2000,Gable,CompShg,MetalSd,MetalSd,1,456.0,16,9,PConc,16.0,9.0,1.0,36.0,436.0,1.0,0.0,320.0,756.0,GasA,25,1,25.0,769,756,0,1525,0.0,0.0,2,1,3,1,16,5,49,1,9.0,Detchd,1.0,2.0,440.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,6,2007,WD ,1,177000
1528,1550,910203090,50,RM,58.0,8155,Pave,None,16,Lvl,16,Inside,9,IDOTRR,Norm,Norm,1Fam,1.5Fin,25,49,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,9,9,CBlock,16.0,9.0,1.0,1.0,0.0,1.0,0.0,780.0,780.0,GasA,16,1,16.0,780,420,0,1200,0.0,0.0,1,0,4,1,9,7,49,0,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,96,0,0,0,0.0,0.0,None,0,7,2008,WD ,1,119000
1529,2705,904302030,20,RL,50.0,5500,Pave,None,16,Lvl,16,Inside,9,SWISU,Norm,Norm,1Fam,1Story,49,25,2004,2004,Shed,CompShg,VinylSd,VinylSd,0,0.0,9,9,PConc,16.0,16.0,4.0,36.0,510.0,4.0,373.0,190.0,1073.0,GasA,25,1,25.0,1073,0,0,1073,1.0,0.0,2,0,2,1,9,4,49,0,0.0,Detchd,1.0,1.0,246.0,9.0,9.0,1,0,120,0,0,0,0,0.0,0.0,None,0,5,2006,WD ,1,157000
1530,2713,905106210,20,RL,68.0,11553,Pave,None,9,Lvl,16,Inside,9,Sawyer,Norm,Norm,1Fam,1Story,25,25,1968,1968,Hip,CompShg,Plywood,Plywood,1,188.0,9,9,CBlock,9.0,9.0,1.0,16.0,673.0,1.0,0.0,378.0,1051.0,GasA,9,1,25.0,1159,0,0,1159,0.0,0.0,1,1,3,1,9,7,49,1,4.0,Attchd,1.0,1.0,336.0,9.0,9.0,1,466,0,0,0,0,0,0.0,0.0,None,0,7,2006,WD ,1,158000
1531,1938,535325320,50,RL,55.0,7150,Pave,None,16,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,1.5Fin,16,16,1955,1955,Gable,CompShg,MetalSd,MetalSd,0,0.0,9,9,PConc,9.0,9.0,1.0,9.0,150.0,1.0,0.0,1040.0,1190.0,GasA,16,1,25.0,1040,500,0,1540,1.0,0.0,1,0,4,1,4,7,49,0,0.0,Detchd,1.0,1.0,352.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,8,2007,WD ,1,115000
1532,1819,532353120,20,RL,64.0,6285,Pave,None,16,Lvl,16,Inside,9,Sawyer,Norm,Norm,1Fam,1Story,25,25,1977,1977,Gable,CompShg,Plywood,Plywood,0,0.0,9,9,CBlock,16.0,9.0,1.0,4.0,138.0,9.0,351.0,405.0,894.0,GasA,9,1,25.0,894,0,0,894,1.0,0.0,1,0,2,1,9,5,49,0,0.0,Detchd,1.0,1.0,308.0,9.0,9.0,1,192,0,0,0,0,0,0.0,0.0,None,0,3,2007,WD ,1,120750
1533,23,527368020,60,FV,68.0,7500,Pave,None,16,Lvl,16,Inside,9,Somerst,Norm,Norm,1Fam,2Story,49,25,2000,2000,Gable,CompShg,VinylSd,VinylSd,0,0.0,16,9,PConc,16.0,9.0,1.0,36.0,533.0,1.0,0.0,281.0,814.0,GasA,25,1,25.0,814,860,0,1674,1.0,0.0,2,1,3,1,16,7,49,0,0.0,Attchd,4.0,2.0,663.0,9.0,9.0,1,0,96,0,0,0,0,0.0,0.0,None,0,1,2010,WD ,1,216000
1534,2289,923228250,160,RM,21.0,2001,Pave,None,16,Lvl,16,Inside,9,MeadowV,Norm,Norm,Twnhs,2Story,16,25,1970,1970,Gable,CompShg,CemntBd,CmentBd,1,80.0,9,9,CBlock,9.0,9.0,1.0,1.0,0.0,1.0,0.0,546.0,546.0,GasA,4,1,25.0,546,546,0,1092,0.0,0.0,1,1,3,1,9,6,49,0,0.0,Attchd,1.0,1.0,286.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,1,2007,WD ,1,75000
1535,1156,532477030,20,RL,95.0,19508,Pave,None,16,Lvl,16,Inside,9,Veenker,Norm,Norm,1Fam,1Story,36,25,1974,1974,Gable,CompShg,HdBoard,ImStucc,1,144.0,9,9,CBlock,9.0,9.0,9.0,25.0,800.0,1.0,0.0,630.0,1430.0,GasA,9,1,25.0,1430,0,0,1430,0.0,1.0,2,0,3,1,9,6,49,2,9.0,Attchd,1.0,2.0,484.0,9.0,9.0,1,117,108,165,0,0,0,0.0,0.0,None,0,7,2008,WD ,1,192000
1536,2717,905107300,80,RL,68.0,7176,Pave,None,9,Lvl,16,CulDSac,9,Sawyer,Norm,Norm,1Fam,SLvl,36,36,1978,1978,Gable,CompShg,HdBoard,HdBoard,1,200.0,9,9,CBlock,9.0,16.0,16.0,36.0,794.0,1.0,0.0,166.0,960.0,GasA,4,1,25.0,1040,0,0,1040,1.0,0.0,1,0,3,1,9,6,49,1,4.0,Detchd,1.0,2.0,616.0,9.0,9.0,1,131,0,0,0,180,0,0.0,16.0,None,0,7,2006,WD ,1,160500
1537,2101,906378170,20,RL,91.0,10652,Pave,None,9,Lvl,16,Inside,9,CollgCr,Norm,Norm,1Fam,1Story,49,25,2006,2007,Gable,CompShg,VinylSd,VinylSd,1,306.0,16,9,PConc,16.0,9.0,9.0,1.0,0.0,1.0,0.0,1494.0,1494.0,GasA,25,1,25.0,1494,0,0,1494,0.0,0.0,2,0,3,1,16,7,49,1,16.0,Attchd,4.0,3.0,840.0,9.0,9.0,1,160,33,0,0,0,0,0.0,0.0,None,0,8,2007,New,1,279500
1538,1377,905100020,85,RL,68.0,11235,Pave,None,16,Lvl,16,Corner,9,Sawyer,Feedr,Norm,1Fam,SFoyer,25,36,1963,1963,Gable,CompShg,HdBoard,Wd Sdng,0,0.0,9,9,CBlock,16.0,9.0,9.0,25.0,784.0,1.0,0.0,197.0,981.0,GasA,9,1,25.0,1075,0,0,1075,1.0,0.0,1,0,3,1,16,6,49,0,0.0,Detchd,1.0,2.0,440.0,9.0,9.0,1,64,0,0,0,64,0,0.0,9.0,None,0,5,2008,WD ,1,148000
1539,1381,905104110,20,RL,68.0,10265,Pave,None,9,Lvl,16,Inside,9,Sawyer,Norm,Norm,1Fam,1Story,25,49,1967,2005,Gable,CompShg,HdBoard,HdBoard,0,0.0,9,4,CBlock,9.0,9.0,1.0,25.0,758.0,1.0,0.0,234.0,992.0,GasA,25,1,25.0,992,0,0,992,1.0,0.0,1,0,3,1,16,6,49,0,0.0,Attchd,4.0,1.0,294.0,9.0,9.0,1,204,0,0,0,0,0,0.0,9.0,Shed,600,7,2008,WD ,1,145000
1540,2502,533127080,60,RL,68.0,14541,Pave,None,9,Lvl,16,Corner,9,NoRidge,Norm,Norm,1Fam,2Story,64,49,1993,1993,Gable,CompShg,MetalSd,MetalSd,0,0.0,16,16,PConc,16.0,16.0,1.0,36.0,1012.0,1.0,0.0,326.0,1338.0,GasA,25,1,25.0,1352,1168,0,2520,1.0,0.0,2,1,5,1,16,10,49,1,9.0,Attchd,4.0,3.0,796.0,9.0,9.0,1,209,55,0,0,0,0,0.0,0.0,None,0,11,2006,WD ,1,310000
