,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,is_train,saleprice
78,1887,534276290,20,RL,68.0,8339,Pave,None,9,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,1Story,25,49,1959,1959,Gable,CompShg,MetalSd,MetalSd,0,0.0,9,9,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,9,1,25.0,882,0,0,882,0.0,0.0,1,0,3,1,9,5,49,0,0.0,Attchd,4.0,1.0,294.0,9.0,9.0,1,0,0,0,0,0,0,0.0,9.0,Shed,1200,7,2007,WD ,0,
79,2399,528150090,20,RL,131.0,14828,Pave,None,9,Lvl,16,Corner,9,NridgHt,Norm,Norm,1Fam,1Story,81,25,2004,2005,Hip,CompShg,MetalSd,MetalSd,1,674.0,25,9,PConc,25.0,9.0,16.0,36.0,1383.0,1.0,0.0,397.0,1780.0,GasA,25,1,25.0,1780,0,0,1780,1.0,0.0,2,0,2,1,25,7,49,1,16.0,Attchd,9.0,3.0,816.0,9.0,9.0,1,144,68,0,0,0,0,0.0,0.0,None,0,8,2006,WD ,0,
80,2148,907260040,20,RL,70.0,8749,Pave,None,16,Lvl,16,Inside,9,CollgCr,Norm,Norm,1Fam,1Story,49,25,2002,2002,Gable,CompShg,VinylSd,VinylSd,1,100.0,16,9,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,1459.0,1459.0,GasA,25,1,25.0,1459,0,0,1459,0.0,0.0,2,0,3,1,16,6,49,1,16.0,Attchd,4.0,2.0,527.0,9.0,9.0,1,192,39,0,0,0,0,0.0,0.0,None,0,9,2007,WD ,0,
81,304,910205120,50,RM,50.0,9140,Pave,None,16,HLS,16,Inside,9,IDOTRR,Norm,Norm,1Fam,1.5Fin,36,25,1921,1975,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,9,9,BrkTil,9.0,9.0,4.0,16.0,308.0,1.0,0.0,321.0,629.0,GasA,4,1,25.0,727,380,0,1107,0.0,0.0,1,0,2,1,9,5,49,0,0.0,Detchd,1.0,1.0,625.0,9.0,9.0,1,0,56,0,0,200,0,0.0,9.0,None,0,4,2010,COD,0,
82,1997,902305010,70,RM,60.0,3600,Pave,Grvl,16,Lvl,16,Inside,9,OldTown,Norm,Norm,1Fam,2Story,25,49,1930,2005,Gambrel,CompShg,VinylSd,VinylSd,0,0.0,9,16,BrkTil,9.0,4.0,1.0,9.0,316.0,1.0,0.0,371.0,687.0,GasA,16,1,25.0,687,671,0,1358,0.0,0.0,1,1,3,1,16,6,49,1,16.0,Detchd,1.0,1.0,336.0,9.0,9.0,1,0,32,0,0,0,0,0.0,9.0,None,0,7,2007,WD ,0,
83,2817,908102020,70,RL,67.0,8777,Pave,None,16,Bnk,16,Inside,9,Edwards,Feedr,Norm,1Fam,2Story,16,36,1910,2000,Gable,CompShg,Plywood,Plywood,0,0.0,9,16,CBlock,16.0,9.0,1.0,9.0,173.0,16.0,337.0,166.0,676.0,GasA,16,1,25.0,760,676,0,1436,1.0,0.0,2,0,3,1,9,6,36,0,0.0,Attchd,1.0,2.0,528.0,9.0,9.0,1,147,0,0,0,0,0,0.0,0.0,Shed,420,10,2006,WD ,0,
84,1431,906476030,60,RL,79.0,12798,Pave,None,9,HLS,16,Inside,16,ClearCr,Feedr,Norm,1Fam,2Story,36,25,1997,1997,Gable,CompShg,VinylSd,VinylSd,0,0.0,9,9,PConc,16.0,9.0,16.0,36.0,462.0,1.0,0.0,154.0,616.0,GasA,16,1,25.0,616,1072,0,1688,1.0,0.0,2,1,4,1,16,8,49,0,0.0,Attchd,4.0,2.0,603.0,9.0,9.0,1,403,114,185,0,0,0,0.0,0.0,Shed,400,5,2008,WD ,0,
85,427,528108020,20,RL,98.0,12704,Pave,None,16,Lvl,16,Inside,9,NridgHt,Norm,Norm,1Fam,1Story,64,25,2008,2009,Hip,CompShg,VinylSd,VinylSd,1,306.0,25,9,PConc,25.0,9.0,1.0,1.0,0.0,1.0,0.0,2042.0,2042.0,GasA,25,1,25.0,2042,0,0,2042,0.0,0.0,2,1,3,1,25,8,49,1,16.0,Attchd,4.0,3.0,1390.0,9.0,9.0,1,0,90,0,0,0,0,0.0,0.0,None,0,8,2009,New,0,
86,263,907203070,20,RL,68.0,7480,Pave,None,16,Lvl,16,Inside,9,CollgCr,Norm,Norm,1Fam,1Story,25,36,1972,1972,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,9,9,CBlock,9.0,9.0,9.0,25.0,480.0,1.0,0.0,396.0,876.0,GasA,9,1,25.0,876,0,0,876,1.0,0.0,1,0,3,1,9,5,49,0,0.0,Detchd,1.0,2.0,484.0,9.0,9.0,1,0,0,0,0,0,0,0.0,9.0,None,0,6,2010,WD ,0,
87,598,534251030,85,RL,68.0,16500,Pave,None,16,Lvl,16,Inside,9,NWAmes,Norm,Norm,1Fam,SFoyer,36,25,1971,1971,Hip,CompShg,HdBoard,HdBoard,1,509.0,9,9,CBlock,16.0,9.0,9.0,36.0,962.0,1.0,0.0,270.0,1232.0,GasA,4,1,25.0,1320,0,0,1320,0.0,1.0,2,0,3,1,9,5,49,1,16.0,Attchd,4.0,2.0,495.0,9.0,9.0,1,0,20,0,0,0,0,0.0,0.0,None,0,5,2009,WD ,0,
88,2895,916326010,20,RL,68.0,16669,Pave,None,9,Lvl,16,Corner,9,Timber,Norm,Norm,1Fam,1Story,64,36,1981,1981,Hip,WdShake,Plywood,Plywood,1,653.0,16,9,CBlock,16.0,9.0,1.0,1.0,0.0,1.0,0.0,1686.0,1686.0,GasA,9,1,25.0,1707,0,0,1707,0.0,0.0,2,1,2,1,9,6,49,1,9.0,Attchd,4.0,2.0,511.0,9.0,9.0,1,574,64,0,0,0,0,0.0,0.0,None,0,1,2006,WD ,0,
89,687,535454160,50,RL,60.0,8064,Pave,None,16,Lvl,16,Corner,9,NAmes,Artery,Norm,1Fam,1.5Fin,36,49,1948,1994,Gable,CompShg,MetalSd,MetalSd,0,0.0,9,9,CBlock,9.0,9.0,1.0,4.0,120.0,1.0,0.0,744.0,864.0,GasA,9,1,25.0,1064,0,431,1495,0.0,0.0,1,0,3,1,9,6,49,0,0.0,Detchd,1.0,2.0,576.0,9.0,9.0,1,180,36,0,0,0,0,0.0,0.0,None,0,8,2009,COD,0,
90,1822,532354070,20,RL,68.0,7758,Pave,None,9,Lvl,16,Corner,9,Sawyer,Norm,Norm,1Fam,1Story,25,49,1962,2001,Gable,CompShg,HdBoard,Plywood,0,0.0,9,16,CBlock,9.0,9.0,1.0,25.0,588.0,1.0,0.0,411.0,999.0,GasA,16,1,25.0,999,0,0,999,1.0,0.0,1,0,3,1,16,6,49,0,0.0,Detchd,1.0,1.0,264.0,9.0,9.0,1,0,132,0,0,0,0,0.0,0.0,None,0,3,2007,WD ,0,
91,2191,908275090,50,RL,70.0,11767,Pave,None,16,Lvl,16,Inside,9,Edwards,Norm,Norm,1Fam,2Story,16,49,1910,2000,Gable,CompShg,MetalSd,HdBoard,0,0.0,9,9,CBlock,4.0,9.0,1.0,1.0,0.0,1.0,0.0,560.0,560.0,GasA,16,0,25.0,796,550,0,1346,0.0,0.0,1,1,2,1,9,6,25,0,0.0,Detchd,1.0,1.0,384.0,4.0,9.0,1,168,24,0,0,0,0,0.0,4.0,None,0,5,2007,WD ,0,
92,179,902206130,45,RM,50.0,6900,Pave,None,16,Lvl,16,Corner,9,OldTown,Norm,Norm,1Fam,1.5Fin,36,49,1938,2000,Gable,CompShg,MetalSd,MetalSd,0,0.0,9,9,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,827.0,827.0,GasA,16,1,25.0,827,424,0,1251,0.0,0.0,1,0,3,1,4,6,49,0,0.0,Detchd,1.0,1.0,240.0,4.0,9.0,0,0,0,0,0,0,0,0.0,0.0,None,0,1,2010,WD ,0,
93,1009,527183030,120,RL,40.0,4671,Pave,None,9,HLS,16,Inside,9,StoneBr,Norm,Norm,TwnhsE,1Story,64,25,1988,1989,Gable,CompShg,HdBoard,HdBoard,0,0.0,16,9,PConc,16.0,9.0,4.0,36.0,767.0,1.0,0.0,461.0,1228.0,GasA,16,1,25.0,1228,0,0,1228,1.0,0.0,2,0,2,1,16,5,49,1,16.0,Attchd,9.0,2.0,472.0,9.0,9.0,1,168,120,0,0,0,0,0.0,0.0,None,0,10,2008,WD ,0,
94,2010,903225040,50,RM,50.0,6125,Pave,None,16,Lvl,16,Inside,9,BrkSide,Norm,Norm,1Fam,1.5Fin,25,49,1939,1998,Gable,CompShg,MetalSd,MetalSd,0,0.0,9,16,CBlock,9.0,9.0,1.0,9.0,306.0,1.0,0.0,422.0,728.0,GasA,25,1,25.0,728,546,0,1274,0.0,0.0,2,0,3,1,9,6,49,0,0.0,Detchd,1.0,1.0,224.0,4.0,9.0,1,0,0,192,0,0,0,0.0,0.0,None,0,3,2007,CWD,0,
95,1991,902300040,70,RM,53.0,9863,Pave,Pave,16,Lvl,16,Inside,9,OldTown,Norm,Norm,1Fam,2Story,36,36,1927,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,0,0.0,9,9,BrkTil,9.0,9.0,1.0,4.0,196.0,9.0,210.0,322.0,728.0,GasA,9,1,25.0,914,728,0,1642,0.0,1.0,1,1,4,1,9,9,49,1,16.0,Detchd,1.0,1.0,374.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,3,2007,WD ,0,
96,1411,905451330,20,RL,68.0,9571,Pave,None,16,Lvl,16,Inside,9,Edwards,Norm,Norm,1Fam,1Story,25,36,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,0,0.0,9,9,CBlock,9.0,9.0,9.0,9.0,870.0,1.0,0.0,639.0,1509.0,GasA,9,1,16.0,1509,0,0,1509,1.0,0.0,1,0,3,1,16,6,49,1,9.0,Attchd,1.0,1.0,322.0,9.0,9.0,1,158,0,0,0,576,0,0.0,9.0,None,0,7,2008,WD ,0,
97,1721,528181070,120,RL,34.0,4590,Pave,None,16,Lvl,16,Inside,9,NridgHt,Norm,Norm,Twnhs,1Story,64,25,2006,2006,Gable,CompShg,VinylSd,VinylSd,1,108.0,16,9,PConc,16.0,16.0,4.0,36.0,24.0,1.0,0.0,1530.0,1554.0,GasA,25,1,25.0,1554,0,0,1554,0.0,0.0,2,0,2,1,16,6,49,1,16.0,Attchd,4.0,2.0,627.0,9.0,9.0,1,156,73,0,0,0,0,0.0,0.0,None,0,5,2007,CWD,0,
98,1144,531385060,60,RL,65.0,8450,Pave,None,16,Lvl,16,Inside,9,SawyerW,Norm,Norm,1Fam,2Story,36,25,2001,2001,Gable,CompShg,VinylSd,VinylSd,0,0.0,16,9,PConc,16.0,9.0,1.0,36.0,472.0,1.0,0.0,355.0,827.0,GasA,25,1,25.0,827,850,0,1677,1.0,0.0,2,1,3,1,16,7,49,0,0.0,Attchd,4.0,2.0,627.0,9.0,9.0,1,0,68,0,0,0,0,0.0,0.0,None,0,9,2008,WD ,0,
99,593,534177230,60,RL,70.0,8400,Pave,None,16,Lvl,16,Inside,9,NWAmes,Norm,Norm,1Fam,2Story,64,36,2001,2001,Gable,CompShg,VinylSd,VinylSd,0,0.0,16,9,PConc,16.0,9.0,1.0,36.0,643.0,1.0,0.0,167.0,810.0,GasA,25,1,25.0,810,855,0,1665,1.0,0.0,2,1,3,1,16,6,49,0,0.0,Attchd,9.0,2.0,528.0,9.0,9.0,1,0,45,0,0,0,0,0.0,0.0,None,0,11,2009,WD ,0,
100,575,533252040,20,RL,68.0,14694,Pave,None,9,Lvl,16,Inside,9,Veenker,Norm,Norm,1Fam,1Story,64,81,1977,2008,Gable,CompShg,MetalSd,MetalSd,1,450.0,25,25,CBlock,16.0,16.0,16.0,36.0,1252.0,25.0,136.0,306.0,1694.0,GasA,25,1,25.0,1694,0,0,1694,1.0,0.0,2,0,2,1,25,5,49,1,16.0,Attchd,9.0,2.0,642.0,9.0,9.0,1,501,120,0,225,0,0,0.0,0.0,None,0,6,2009,WD ,0,
101,1249,535303030,20,RL,95.0,14250,Pave,None,16,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,1Story,36,25,1957,1957,Gable,CompShg,Plywood,Plywood,1,360.0,9,9,CBlock,9.0,9.0,1.0,1.0,0.0,1.0,0.0,998.0,998.0,GasA,9,1,25.0,1790,0,0,1790,0.0,0.0,2,0,3,1,9,6,49,2,16.0,Attchd,9.0,2.0,540.0,9.0,9.0,1,0,40,0,0,0,0,0.0,0.0,Shed,1500,9,2008,WD ,0,
102,1604,923275090,20,RL,37.0,6951,Pave,None,9,Lvl,16,CulDSac,9,Mitchel,Norm,Norm,1Fam,1Story,25,25,1984,1985,Gable,CompShg,HdBoard,Plywood,0,0.0,9,9,CBlock,9.0,9.0,1.0,25.0,658.0,1.0,0.0,218.0,876.0,GasA,9,1,25.0,923,0,0,923,1.0,0.0,1,0,3,1,9,5,49,0,0.0,Attchd,1.0,1.0,264.0,9.0,9.0,1,362,0,0,0,0,0,0.0,9.0,None,0,10,2008,WD ,0,
103,1064,528164060,20,RL,106.0,12720,Pave,None,16,HLS,16,Inside,16,NridgHt,Norm,Norm,1Fam,1Story,100,25,2003,2003,Hip,CompShg,MetalSd,MetalSd,1,680.0,25,9,PConc,25.0,9.0,16.0,36.0,2257.0,1.0,0.0,278.0,2535.0,GasA,25,1,25.0,2470,0,0,2470,2.0,0.0,1,1,1,1,25,7,49,2,16.0,Attchd,9.0,3.0,789.0,9.0,9.0,1,154,65,0,0,216,144,25.0,0.0,None,0,2,2008,WD ,0,
104,1923,535176070,20,RL,90.0,11988,Pave,None,9,Lvl,16,Corner,9,NAmes,Feedr,Norm,1Fam,1Story,36,36,1957,1957,Gable,CompShg,VinylSd,VinylSd,0,0.0,9,9,CBlock,9.0,9.0,1.0,9.0,777.0,1.0,0.0,467.0,1244.0,GasA,25,1,16.0,1244,0,0,1244,0.0,0.0,1,1,3,1,9,6,49,2,16.0,Attchd,1.0,1.0,336.0,9.0,9.0,1,0,40,0,0,0,0,0.0,0.0,None,0,5,2007,WD ,0,
105,1988,902207010,30,RM,40.0,3880,Pave,None,16,Lvl,16,Inside,9,OldTown,Norm,Norm,1Fam,1Story,25,81,1945,1997,Gable,CompShg,VinylSd,VinylSd,0,0.0,9,16,CBlock,9.0,9.0,1.0,25.0,329.0,1.0,0.0,357.0,686.0,GasA,16,1,25.0,866,0,0,866,0.0,0.0,1,0,2,1,16,4,49,0,0.0,None,0.0,0.0,0.0,0.0,0.0,1,58,42,0,0,0,0,0.0,0.0,None,0,8,2007,WD ,0,
106,2325,527163020,60,RL,68.0,7685,Pave,None,9,Lvl,16,Inside,9,Gilbert,Norm,Norm,1Fam,2Story,36,25,1993,1994,Gable,CompShg,HdBoard,HdBoard,1,112.0,9,9,PConc,16.0,9.0,1.0,25.0,518.0,1.0,0.0,179.0,697.0,GasA,16,1,25.0,697,804,0,1501,0.0,0.0,2,1,3,1,16,6,49,1,9.0,Attchd,9.0,2.0,420.0,9.0,9.0,1,190,63,0,0,0,0,0.0,0.0,None,0,5,2006,WD ,0,
107,114,534152070,50,RL,68.0,18837,Pave,None,9,Lvl,16,Inside,9,NWAmes,Norm,Norm,1Fam,1.5Fin,36,25,1978,1978,Gable,CompShg,MetalSd,MetalSd,0,0.0,9,9,PConc,16.0,9.0,4.0,25.0,687.0,4.0,46.0,491.0,1224.0,GasA,9,1,25.0,1287,604,0,1891,0.0,1.0,3,0,3,1,9,7,49,1,9.0,Attchd,4.0,2.0,678.0,9.0,9.0,1,0,69,0,0,0,0,0.0,0.0,None,0,4,2010,WD ,0,
108,2700,904100090,90,RL,120.0,11136,Pave,None,16,Lvl,16,Corner,9,Sawyer,Feedr,Feedr,Duplex,1Story,36,25,1964,1964,Gable,CompShg,BrkFace,BrkFace,0,0.0,9,9,CBlock,9.0,9.0,1.0,1.0,0.0,1.0,0.0,1921.0,1921.0,GasA,9,1,25.0,1921,0,0,1921,0.0,0.0,2,0,4,2,9,8,49,0,0.0,Detchd,1.0,2.0,576.0,9.0,9.0,1,0,180,0,0,0,0,0.0,0.0,None,0,7,2006,WD ,0,
109,217,905101300,90,RL,72.0,10773,Pave,None,16,Lvl,16,Inside,9,Sawyer,Norm,Norm,Duplex,1Story,16,9,1967,1967,Gable,Tar&Grv,Plywood,Plywood,1,72.0,4,4,CBlock,9.0,9.0,1.0,25.0,704.0,1.0,0.0,1128.0,1832.0,GasA,9,0,25.0,1832,0,0,1832,2.0,0.0,2,0,4,2,9,8,49,0,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,58,0,0,0,0,0.0,0.0,None,0,5,2010,WD ,0,
110,343,526351100,20,RL,85.0,10200,Pave,None,16,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,1Story,36,25,1974,1974,Hip,CompShg,Plywood,Plywood,1,440.0,9,9,CBlock,9.0,9.0,1.0,4.0,844.0,1.0,0.0,590.0,1434.0,GasA,9,1,25.0,1434,0,0,1434,1.0,0.0,2,0,4,1,9,7,49,1,16.0,Attchd,4.0,2.0,528.0,9.0,9.0,1,80,21,0,0,0,0,0.0,0.0,None,0,6,2009,WD ,0,
111,386,527366030,60,FV,68.0,7500,Pave,None,16,Lvl,16,Inside,9,Somerst,RRNn,Norm,1Fam,2Story,64,25,2000,2001,Gable,CompShg,VinylSd,VinylSd,0,0.0,16,9,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,1058.0,1058.0,GasA,25,1,25.0,1058,816,0,1874,0.0,0.0,2,1,3,1,16,7,49,1,9.0,Attchd,9.0,2.0,588.0,9.0,9.0,1,0,134,0,0,0,0,0.0,0.0,None,0,3,2009,WD ,0,
112,2005,902427180,80,RM,76.0,11800,Pave,None,16,Lvl,16,Inside,9,OldTown,Norm,Norm,1Fam,SLvl,16,49,1949,2002,Gable,CompShg,Stucco,Wd Sdng,0,0.0,9,9,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,25,1,25.0,1382,0,0,1382,0.0,0.0,2,0,1,1,9,6,16,1,9.0,Attchd,4.0,1.0,384.0,9.0,9.0,1,0,40,0,0,0,0,0.0,0.0,None,0,5,2007,WD ,0,
113,2908,923205120,20,RL,90.0,17217,Pave,None,16,Lvl,16,Inside,9,Mitchel,Norm,Norm,1Fam,1Story,25,25,2006,2006,Gable,CompShg,VinylSd,VinylSd,0,0.0,9,9,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,1140.0,1140.0,GasA,25,1,25.0,1140,0,0,1140,0.0,0.0,1,0,3,1,9,6,49,0,0.0,None,0.0,0.0,0.0,0.0,0.0,1,36,56,0,0,0,0,0.0,0.0,None,0,7,2006,WD ,0,
114,1814,531385130,20,RL,68.0,16196,Pave,None,1,Low,16,Inside,9,SawyerW,Norm,Norm,1Fam,1Story,49,25,1998,1998,Gable,CompShg,VinylSd,VinylSd,0,0.0,16,9,PConc,16.0,9.0,16.0,36.0,1443.0,1.0,0.0,39.0,1482.0,GasA,25,1,25.0,1494,0,0,1494,1.0,0.0,2,0,3,1,16,5,49,1,4.0,Attchd,4.0,2.0,514.0,9.0,9.0,1,402,25,0,0,0,0,0.0,0.0,None,0,8,2007,WD ,0,
115,2446,528320060,60,RL,118.0,35760,Pave,None,9,Lvl,16,CulDSac,9,NoRidge,Norm,Norm,1Fam,2Story,100,25,1995,1996,Hip,CompShg,HdBoard,HdBoard,1,1378.0,16,16,PConc,25.0,9.0,16.0,36.0,1387.0,1.0,0.0,543.0,1930.0,GasA,25,1,25.0,1831,1796,0,3627,1.0,0.0,3,1,4,1,16,10,49,1,9.0,Attchd,9.0,3.0,807.0,9.0,9.0,1,361,76,0,0,0,0,0.0,0.0,None,0,7,2006,WD ,0,
116,208,903476030,190,RM,76.0,7630,Pave,None,16,Lvl,16,Inside,9,OldTown,Feedr,Norm,2fmCon,2Story,25,81,1900,1996,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,9,16,BrkTil,16.0,9.0,1.0,1.0,0.0,1.0,0.0,360.0,360.0,GasA,16,1,25.0,1032,780,0,1812,0.0,0.0,2,0,4,2,16,8,49,1,1.0,Detchd,1.0,2.0,672.0,9.0,9.0,0,344,0,40,0,0,0,0.0,9.0,None,0,5,2010,WD ,0,
117,1679,527451020,160,RM,24.0,2016,Pave,None,16,Lvl,16,Inside,9,BrDale,Norm,Norm,TwnhsE,2Story,25,25,1970,1970,Gable,CompShg,HdBoard,HdBoard,1,304.0,9,9,CBlock,9.0,9.0,1.0,1.0,0.0,1.0,0.0,630.0,630.0,GasA,9,1,25.0,630,672,0,1302,0.0,0.0,2,1,3,1,9,6,49,0,0.0,Detchd,1.0,2.0,440.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,4,2007,WD ,0,
118,822,906340130,20,RL,65.0,10816,Pave,None,9,Lvl,16,Inside,9,CollgCr,Norm,Norm,1Fam,1Story,81,25,2008,2008,Gable,CompShg,VinylSd,VinylSd,1,364.0,25,9,PConc,25.0,9.0,16.0,36.0,1104.0,1.0,0.0,616.0,1720.0,GasA,25,1,25.0,1720,0,0,1720,1.0,0.0,2,0,3,1,25,8,49,1,16.0,Attchd,4.0,3.0,846.0,9.0,9.0,1,208,104,0,0,0,0,0.0,0.0,None,0,11,2009,WD ,0,
119,6,527105030,60,RL,78.0,9978,Pave,None,9,Lvl,16,Inside,9,Gilbert,Norm,Norm,1Fam,2Story,36,36,1998,1998,Gable,CompShg,VinylSd,VinylSd,1,20.0,9,9,PConc,9.0,9.0,1.0,36.0,602.0,1.0,0.0,324.0,926.0,GasA,25,1,25.0,926,678,0,1604,0.0,0.0,2,1,3,1,16,7,49,1,16.0,Attchd,9.0,2.0,470.0,9.0,9.0,1,360,36,0,0,0,0,0.0,0.0,None,0,6,2010,WD ,0,
120,1781,528431040,20,RL,98.0,12291,Pave,None,9,Lvl,16,Inside,9,Somerst,Norm,Norm,1Fam,1Story,100,25,2007,2007,Hip,CompShg,CemntBd,CmentBd,1,754.0,25,9,PConc,25.0,9.0,9.0,36.0,1572.0,1.0,0.0,394.0,1966.0,GasA,25,1,25.0,1966,0,0,1966,1.0,0.0,2,0,1,1,25,6,49,1,16.0,Attchd,9.0,3.0,1092.0,9.0,9.0,1,76,52,0,0,0,0,0.0,0.0,None,0,10,2007,New,0,
121,2397,528144030,60,RL,86.0,11065,Pave,None,9,Lvl,16,Inside,9,NridgHt,Norm,Norm,1Fam,2Story,64,25,2006,2006,Gable,CompShg,VinylSd,VinylSd,1,788.0,16,9,PConc,16.0,9.0,4.0,1.0,0.0,1.0,0.0,1085.0,1085.0,GasA,25,1,25.0,1120,850,0,1970,0.0,0.0,2,1,3,1,25,8,49,1,16.0,BuiltIn,9.0,3.0,753.0,9.0,9.0,1,177,74,0,0,0,0,0.0,0.0,None,0,10,2006,New,0,
122,2340,527252090,120,RL,60.0,8147,Pave,None,16,HLS,16,Inside,9,StoneBr,Norm,Norm,TwnhsE,1Story,81,25,2005,2005,Hip,CompShg,MetalSd,MetalSd,1,230.0,16,9,PConc,25.0,9.0,16.0,36.0,1191.0,1.0,0.0,523.0,1714.0,GasA,25,1,25.0,1714,0,0,1714,1.0,0.0,2,0,2,1,16,7,49,1,16.0,Attchd,9.0,2.0,517.0,9.0,9.0,1,156,55,0,0,0,0,0.0,0.0,None,0,8,2006,WD ,0,
123,1618,527110080,60,RL,68.0,13869,Pave,None,4,Lvl,16,Corner,9,Gilbert,Norm,Norm,1Fam,2Story,36,36,1997,1997,Gable,CompShg,VinylSd,VinylSd,0,0.0,9,9,PConc,16.0,9.0,9.0,36.0,182.0,1.0,0.0,612.0,794.0,GasA,16,1,25.0,794,676,0,1470,0.0,1.0,2,0,3,1,9,6,49,0,0.0,Attchd,9.0,2.0,388.0,9.0,9.0,1,0,75,0,0,0,0,0.0,0.0,None,0,7,2007,WD ,0,
124,2843,909101190,75,RL,60.0,6204,Pave,None,16,Bnk,16,Inside,9,SWISU,Norm,Norm,1Fam,2.5Fin,16,25,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,16,9,PConc,9.0,4.0,1.0,1.0,0.0,1.0,0.0,795.0,795.0,GasA,9,0,25.0,954,795,481,2230,1.0,0.0,1,0,5,1,9,10,49,0,0.0,Detchd,1.0,1.0,440.0,9.0,16.0,1,0,188,0,0,0,0,0.0,0.0,None,0,3,2006,WD ,0,
125,1061,528120130,60,RL,102.0,12151,Pave,None,9,Lvl,16,Inside,9,NridgHt,Norm,Norm,1Fam,2Story,81,25,2005,2005,Gable,CompShg,CemntBd,CmentBd,1,368.0,16,9,PConc,25.0,9.0,9.0,36.0,1249.0,1.0,0.0,165.0,1414.0,GasA,25,1,25.0,1414,917,0,2331,1.0,0.0,2,1,3,1,25,9,49,1,16.0,BuiltIn,9.0,3.0,1003.0,9.0,9.0,1,192,63,0,0,0,0,0.0,0.0,None,0,8,2008,WD ,0,
126,2786,907203010,20,RL,120.0,9560,Pave,None,9,Lvl,16,Corner,9,CollgCr,Norm,Norm,1Fam,1Story,25,49,1972,1972,Hip,CompShg,MetalSd,MetalSd,0,0.0,9,16,CBlock,9.0,9.0,4.0,9.0,360.0,1.0,0.0,504.0,864.0,GasA,25,1,25.0,864,0,0,864,0.0,0.0,1,0,3,1,9,5,49,0,0.0,Attchd,4.0,1.0,288.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,6,2006,WD ,0,
127,1935,535305180,20,RL,66.0,8923,Pave,None,16,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,1Story,25,49,1953,2006,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,9,9,CBlock,9.0,9.0,1.0,16.0,643.0,1.0,0.0,365.0,1008.0,GasA,16,1,25.0,1008,0,0,1008,1.0,0.0,1,0,2,1,16,6,49,0,0.0,Attchd,1.0,1.0,240.0,9.0,9.0,1,0,18,0,0,0,0,0.0,0.0,None,0,5,2007,WD ,0,
128,1341,903230110,50,RM,60.0,5520,Pave,None,9,Lvl,16,FR2,9,BrkSide,Feedr,Norm,1Fam,1.5Fin,25,49,1920,1997,Gable,CompShg,AsbShng,AsbShng,0,0.0,9,16,BrkTil,9.0,9.0,1.0,25.0,68.0,1.0,0.0,497.0,565.0,GasA,9,1,25.0,565,651,0,1216,1.0,0.0,1,0,3,1,9,6,49,1,16.0,BuiltIn,4.0,1.0,355.0,4.0,9.0,1,0,0,180,0,0,0,0.0,9.0,None,0,4,2008,WD ,0,
